timestamps,TP9,AF7,AF8,TP10,Interest
1624484693.8979998,-18.066,-69.824,-57.617,-39.551,4
1624484693.9020002,-22.949,-579.102,-42.48,-45.41,4
1624484693.9060001,-18.066,-213.37900000000002,-33.691,-18.555,4
1624484693.91,-12.695,72.266,-45.41,5.859,4
1624484693.914,-26.366999999999997,-85.93799999999999,-45.41,-11.23,4
1624484693.918,-32.715,-690.43,-55.176,-32.715,4
1624484693.9220002,-18.555,-607.422,-29.296999999999997,-14.648,4
1624484693.926,-5.859,385.74199999999996,-11.719000000000001,7.324,4
1624484693.93,-13.672,313.47700000000003,-40.527,-9.277000000000001,4
1624484693.934,-28.32,-206.055,-64.941,-42.968999999999994,4
1624484693.938,-30.273000000000003,-120.605,-61.035,-45.41,4
1624484693.941,-15.137,306.64099999999996,-41.016000000000005,-21.973000000000003,4
1624484693.945,-20.508000000000003,194.824,-55.663999999999994,-32.715,4
1624484693.949,-39.062,-246.09400000000002,-57.129,-59.57,4
1624484693.9529998,-33.691,-184.57,-42.48,-48.34,4
1624484693.957,-16.113,-37.598,-42.48,-20.996,4
1624484693.961,-17.09,-144.043,-53.223,-22.461,4
1624484693.965,-29.296999999999997,-659.668,-50.293,-39.551,4
1624484693.9689999,-31.738000000000003,-437.5,-9.277000000000001,-48.828,4
1624484693.9729998,-21.973000000000003,137.695,-26.366999999999997,-34.18,4
1624484693.9770002,-12.207,94.727,-47.363,-7.324,4
1624484693.981,-23.926,-81.055,-39.062,-24.901999999999997,4
1624484693.984,-35.156,-101.074,-29.296999999999997,-51.27,4
1624484693.988,-19.531,27.344,-28.32,-35.156,4
1624484693.992,-7.812,-21.973000000000003,-36.621,-10.254000000000001,4
1624484693.996,-18.555,-139.648,-26.366999999999997,-25.879,4
1624484694.0,-34.668,-114.258,-34.18,-59.57,4
1624484694.004,-28.32,-231.445,-46.875,-56.152,4
1624484694.008,-1.465,-543.457,-39.551,-10.254000000000001,4
1624484694.012,-5.859,-486.32800000000003,-32.227,0.977,4
1624484694.016,-25.879,-150.879,-29.785,-32.227,4
1624484694.02,-25.879,-412.10900000000004,-37.598,-36.621,4
1624484694.0229998,-14.16,-169.922,-20.508000000000003,-0.977,4
1624484694.0270002,14.648,308.105,-12.695,39.062,4
1624484694.0310001,4.883,167.96900000000002,-27.344,7.812,4
1624484694.035,-37.598,-216.30900000000003,-22.949,-50.293,4
1624484694.039,-33.691,-169.43400000000003,4.883,-36.621,4
1624484694.043,-1.465,287.598,0.977,-3.906,4
1624484694.0470002,-12.207,310.059,-35.645,-32.715,4
1624484694.051,-41.016000000000005,-381.836,-60.059,-77.148,4
1624484694.055,-26.366999999999997,-684.082,-28.32,-52.733999999999995,4
1624484694.059,-7.812,66.406,12.695,-23.926,4
1624484694.063,-20.996,401.855,-18.555,-46.875,4
1624484694.066,-29.296999999999997,-187.012,-41.992,-61.523,4
1624484694.07,-21.973000000000003,-448.73,-26.366999999999997,-50.293,4
1624484694.074,-11.23,-34.18,-5.859,-21.973000000000003,4
1624484694.0779998,-12.207,240.234,-13.184000000000001,-10.742,4
1624484694.082,-28.809,-85.93799999999999,-45.41,-42.48,4
1624484694.086,-31.25,-520.996,-45.898,-49.316,4
1624484694.09,-14.648,-211.91400000000002,-13.672,-17.09,4
1624484694.0939999,-8.789,272.461,-19.531,2.441,4
1624484694.0979998,-25.879,-230.46900000000002,-58.105,-19.043,4
1624484694.1020002,-28.809,-542.969,-24.901999999999997,-27.344,4
1624484694.105,-20.02,-40.039,-11.719000000000001,-14.16,4
1624484694.109,-9.277000000000001,325.684,-32.715,7.812,4
1624484694.113,-12.695,-342.285,-54.199,5.371,4
