timestamps,TP9,AF7,AF8,TP10,Interest
1624492443.599,-9.277000000000001,-55.663999999999994,63.965,-16.113,4
1624492443.6020002,-11.719000000000001,181.15200000000002,111.816,-12.695,4
1624492443.606,-17.578,160.645,44.434,-24.901999999999997,4
1624492443.61,-12.207,-105.469,-46.387,-27.831999999999997,4
1624492443.6139998,-12.207,-250.0,-30.761999999999997,-14.16,4
1624492443.6179998,-10.742,97.656,134.766,-7.324,4
1624492443.6220002,-20.996,-9.277000000000001,-33.203,-20.996,4
1624492443.6260002,-32.715,-475.098,-301.27,-23.926,4
1624492443.63,-26.855,-624.512,-246.582,-10.742,4
1624492443.6339998,-18.066,-187.012,30.761999999999997,-12.695,4
1624492443.6379998,-19.531,33.691,46.875,-23.926,4
1624492443.641,-26.366999999999997,-276.855,-133.789,-33.203,4
1624492443.645,-23.926,-224.12099999999998,-81.055,-24.414,4
1624492443.649,-22.949,233.887,160.156,-22.949,4
1624492443.6529999,-30.761999999999997,263.184,119.62899999999999,-30.273000000000003,4
1624492443.657,-30.273000000000003,-104.00399999999999,-58.593999999999994,-34.668,4
1624492443.661,-24.414,-125.488,-14.16,-36.621,4
1624492443.665,-17.09,161.13299999999998,125.488,-21.973000000000003,4
1624492443.669,-15.137,-3.418,21.973000000000003,-17.09,4
1624492443.6729999,-17.09,-659.18,-327.637,-26.366999999999997,4
1624492443.677,-15.625,-820.312,-353.51599999999996,-28.809,4
1624492443.681,-12.695,14.648,94.238,-24.414,4
1624492443.684,-4.883,296.387,161.621,-13.184000000000001,4
1624492443.688,-13.672,-50.781000000000006,-39.551,-19.043,4
1624492443.6920002,-25.879,-278.809,-187.012,-29.296999999999997,4
1624492443.696,-11.23,-55.176,-34.668,-16.113,4
1624492443.7,-2.441,161.13299999999998,90.33200000000001,-11.719000000000001,4
1624492443.704,-13.672,-54.199,-1.465,-23.926,4
1624492443.708,-20.508000000000003,-58.105,37.109,-31.25,4
1624492443.7120001,-26.366999999999997,4.395,39.551,-35.156,4
1624492443.716,-21.973000000000003,-193.84799999999998,-72.75399999999999,-28.32,4
1624492443.72,-20.508000000000003,-635.254,-214.84400000000002,-36.133,4
1624492443.724,-27.344,-386.719,-52.246,-54.688,4
1624492443.7270002,-24.414,74.707,100.586,-50.781000000000006,4
1624492443.731,-20.02,-130.371,-27.831999999999997,-34.18,4
1624492443.735,-21.484,-191.895,-67.87100000000001,-27.344,4
1624492443.7389998,-35.645,98.145,74.219,-38.086,4
